MARCA;MODELO;CC;MM DATA;ABS;MODELO con ABS;Año;KM;Coste;PVP;Margen;Matrícula;Model_id;Fecha
KYMCO;LIKE 125 I CBS;125;LIKE 125;;;2019;11438;1200;2040;840;0719KXG;f801fc1c-9945-490f-a92e-bc63b152f2a9;14/11/2024
KYMCO;LIKE 50;50;LIKE 50 2009;NO;LIKE 50 ;2011;5927;322;1290;968;C9299BVM;ZZZZZZZ;30/05/2023
KYMCO;LIKE 50;49;LIKE 50;NO;LIKE 50 ;2014;10045;450;1390;940;C7589BVT;ZZZZZZZ;16/07/2024
KYMCO;MILER 125;125;MILER 125;;;2018;46184;600;1140;540;9402KNL;84f57980-24a8-439b-a9e1-7a8a8592198b;25/09/2024
KYMCO;MILER 125;125;MILER 125;NO;MILER 125 ;2017;6770;1000;1540;540;8531KDN;84f57980-24a8-439b-a9e1-7a8a8592198b;26/06/2024
KYMCO;MILER 125;125;MILER 125;;;2017;4201;800;1650;850;0478KCW;84f57980-24a8-439b-a9e1-7a8a8592198b;20/11/2024
KYMCO;MILER 125;125;MILER 125 ;NO;MILER 125 ;2017;24200;1000;1690;690;7340KFF;84f57980-24a8-439b-a9e1-7a8a8592198b;19/05/2023
KYMCO;MILER 125;125;MILER 125;NO;MILER 125 ;2018;5002;750;1790;1040;9308KPS;84f57980-24a8-439b-a9e1-7a8a8592198b;28/05/2024
KYMCO;MILER 125;125;MILLER 125;NO;MILER 125 ;2017;7000;1050;1890;840;9335LFN;84f57980-24a8-439b-a9e1-7a8a8592198b;28/04/2023
KYMCO;MILER 125;125;MILER 125 2018;NO;MILER 125 ;2018;12000;1300;1890;590;2009KPS;84f57980-24a8-439b-a9e1-7a8a8592198b;13/09/2023
KYMCO;MILER 125;125;MILER 125;NO;MILER 125 ;2022;7900;1000;1890;890;8462LWV;84f57980-24a8-439b-a9e1-7a8a8592198b;26/04/2024
KYMCO;MILER 125;125;MILER 125 2018;NO;MILER 125 ;2020;6000;1200;1990;790;8980LGT;84f57980-24a8-439b-a9e1-7a8a8592198b;13/06/2023
KYMCO;MILER 125;125;MILER 125 2018;NO;MILER 125 ;2018;9000;900;1990;1090;6049KNJ;84f57980-24a8-439b-a9e1-7a8a8592198b;24/07/2023
KYMCO;MILER 125;125;MILER 125 2018;NO;MILER 125 ;2019;15500;1300;1990;690;2363LDB;84f57980-24a8-439b-a9e1-7a8a8592198b;26/07/2023
KYMCO;MILER 125;125;MILER 125 2021;NO;MILER 125 ;2020;7700;1130;1990;860;3933LFZ;84f57980-24a8-439b-a9e1-7a8a8592198b;13/09/2023
KYMCO;MILER 125;125;MILER 125;NO;MILER 125 ;2019;15900;1300;1990;690;2363LDB;84f57980-24a8-439b-a9e1-7a8a8592198b;19/04/2024
KYMCO;MILER 125;125;Miller 125 ;NO;MILER 125 ;2022;2500;1600;2000;400;1968LWM;84f57980-24a8-439b-a9e1-7a8a8592198b;04/04/2023
KYMCO;MILER 125;125;MILER 125 2018;NO;MILER 125 ;2022;4500;1600;2000;400;0836LXG;84f57980-24a8-439b-a9e1-7a8a8592198b;05/07/2023
KYMCO;MILER 125;125;MILLER 125;NO;MILER 125 ;2020;3524;1500;2090;590;3481LGV;84f57980-24a8-439b-a9e1-7a8a8592198b;10/01/2023
KYMCO;MILER 125;125;MILLER 125;NO;MILER 125 ;2020;10464;1300;2090;790;9331LDS;84f57980-24a8-439b-a9e1-7a8a8592198b;23/02/2023
KYMCO;MILER 125;125;Miller 125;NO;MILER 125 ;2018;7500;1400;2090;690;2177KKM;84f57980-24a8-439b-a9e1-7a8a8592198b;16/03/2023
KYMCO;MILER 125;125;MILLER 125;NO;MILER 125 ;2019;6000;1700;2164;464;1323KYS;84f57980-24a8-439b-a9e1-7a8a8592198b;08/03/2023
KYMCO;MILER 125;125;MILLER 125;NO;MILER 125 ;2019;6000;1700;2290;590;1323KYS;84f57980-24a8-439b-a9e1-7a8a8592198b;08/03/2023
KYMCO;MILER 125;125;MILER 125 2022;NO;MILER 125 ;2022;1000;1400;2290;890;8004LZS;84f57980-24a8-439b-a9e1-7a8a8592198b;20/07/2023
KYMCO;MILER 125;125;Miller 125;NO;MILER 125 ;2020;6400;1900;2390;490;3827LHJ;84f57980-24a8-439b-a9e1-7a8a8592198b;31/01/2023
KYMCO;MILER 125;125;MILER 125;NO;MILER 125 ;2019;15900;1300;700;-600;2363LDB;84f57980-24a8-439b-a9e1-7a8a8592198b;04/04/2024
KYMCO;MILER 125;125;MILER 125;NO;MILER 125 ;2019;15900;1300;700;-600;2363LDB;84f57980-24a8-439b-a9e1-7a8a8592198b;19/04/2024
KYMCO;PEOPLE 125;125;PEOPLE;NO;PEOPLE 125 ;2009;11000;-;1190;1190;9436GMS;e6619494-19df-4eab-9467-452352711a8d;13/03/2023
KYMCO;PEOPLE 125;125;PEOPLE 125;;;2012;24623;460;1340;880;9802HHW;e6619494-19df-4eab-9467-452352711a8d;14/08/2024
KYMCO;PEOPLE 125;125;PEOPLE 125;NO;PEOPLE 125 ;2014;25115;575;1390;815;4963HZF;e6619494-19df-4eab-9467-452352711a8d;08/03/2024
KYMCO;PEOPLE 125;125;PEOPLE 125 S ABS;ABS;PEOPLE 125 ABS;2018;19389;1045;1400;355;3185KRT;e6619494-19df-4eab-9467-452352711a8d;28/06/2023
KYMCO;PEOPLE 125;125;PEOPLE 125 GTI;NO;PEOPLE 125 ;2013;35728;600;1690;1090;0348HRX;e6619494-19df-4eab-9467-452352711a8d;27/09/2023
KYMCO;PEOPLE 125;125;PEOPLE 125;NO;PEOPLE 125 ;2014;20412;900;1690;790;5720HYM;e6619494-19df-4eab-9467-452352711a8d;22/05/2024
KYMCO;PEOPLE 125;125;PEOPLE 125 S;NO;PEOPLE 125 ;2020;10000;1300;1750;450;1868KWB;e6619494-19df-4eab-9467-452352711a8d;03/05/2023
KYMCO;PEOPLE 125;125;PEOPLE 125;NO;PEOPLE 125 ;2014;19990;400;1790;1390;9268HVG;e6619494-19df-4eab-9467-452352711a8d;26/03/2024
KYMCO;PEOPLE 125;125;PEOPLE 125;NO;PEOPLE 125 ;2019;16000;1450;1840;390;5766KVJ;e6619494-19df-4eab-9467-452352711a8d;09/04/2024
KYMCO;PEOPLE 125;125;PEOPLE 125 S ABS;ABS;PEOPLE 125 ABS;2015;20000;1200;1990;790;1499JGK;e6619494-19df-4eab-9467-452352711a8d;18/05/2023
KYMCO;PEOPLE 125;125;PEOPLE 125;NO;PEOPLE 125 ;2020;16205;1045;1990;945;1508LFN;e6619494-19df-4eab-9467-452352711a8d;16/04/2024
KYMCO;PEOPLE 125;125;PEOPLE 125;;;2019;21054;1300;1990;690;6015KYT;e6619494-19df-4eab-9467-452352711a8d;18/10/2024
KYMCO;PEOPLE 125;125;PEOPLE 125;;;2022;3550;1700;2099;399;2196LYD;e6619494-19df-4eab-9467-452352711a8d;18/10/2024
KYMCO;PEOPLE 125;125;PEOPLE s;NO;PEOPLE 125 ;2019;212;1700;2100;400;6789LCV;e6619494-19df-4eab-9467-452352711a8d;27/03/2023
KYMCO;PEOPLE 125;125;PEOPLE 125;NO;PEOPLE 125 ;2022;7091;1600;2140;540;0509LZZ;e6619494-19df-4eab-9467-452352711a8d;24/07/2024
KYMCO;PEOPLE 125;125;PEOPLE 125;;;2020;13735;1700;2149;449;6117LFL;e6619494-19df-4eab-9467-452352711a8d;30/10/2024
KYMCO;PEOPLE 125;125;PEOPLE 125;;;2020;26881;1230;2149;919;7862LJN;e6619494-19df-4eab-9467-452352711a8d;05/11/2024
KYMCO;PEOPLE 125;125;PEOPLE 125;;;2020;26881;1230;2149;919;7862LJN;e6619494-19df-4eab-9467-452352711a8d;14/11/2024
KYMCO;PEOPLE 125;125;PEOPLE S125;NO;PEOPLE 125 ;2019;5600;1800;2150;350;8887LCH;e6619494-19df-4eab-9467-452352711a8d;04/04/2023
KYMCO;PEOPLE 125;125;PEOPLE 125;NO;PEOPLE 125 ;2019;10429;1200;2190;990;5734KTM;e6619494-19df-4eab-9467-452352711a8d;06/02/2023
KYMCO;PEOPLE 125;125;People 125 S 4T 125;NO;PEOPLE 125 ;2018;10000;1500;2190;690;9905KRF;e6619494-19df-4eab-9467-452352711a8d;21/04/2023
KYMCO;PEOPLE 125;125;PEOPLE 125;NO;PEOPLE 125 ;2020;20000;1400;2190;790;2377LGM;e6619494-19df-4eab-9467-452352711a8d;22/03/2024
KYMCO;PEOPLE 125;125;PEOPLE 125;;;2020;6500;1500;2190;690;9620LFJ;e6619494-19df-4eab-9467-452352711a8d;23/08/2024
KYMCO;PEOPLE 125;125;PEOPLE 125;;;2019;6170;1450;2190;740;0029KZC;e6619494-19df-4eab-9467-452352711a8d;03/10/2024
KYMCO;PEOPLE 125;125;PEOPLE 125 S ABS;ABS;PEOPLE 125 ABS;2019;8000;1500;2200;700;9262LBB;e6619494-19df-4eab-9467-452352711a8d;19/05/2023
KYMCO;PEOPLE 125;125;PEOPLE 125;;;2019;15967;1300;2218;918;3145KXL;e6619494-19df-4eab-9467-452352711a8d;31/10/2024
KYMCO;PEOPLE 125;125;PEOPLE 125;;;2023;1463;1800;2240;440;2463MDK;e6619494-19df-4eab-9467-452352711a8d;26/09/2024
KYMCO;PEOPLE 125;125;PEOPLE 125;NO;PEOPLE 125 ;2020;11700;1330;2290;960;8925LJH;e6619494-19df-4eab-9467-452352711a8d;02/03/2023
KYMCO;PEOPLE 125;125;PEOPLE 125 S ABS;ABS;PEOPLE 125 ABS;2020;6323;1450;2290;840;3073LFJ;e6619494-19df-4eab-9467-452352711a8d;27/07/2023
KYMCO;PEOPLE 125;125;PEOPLE 125 S ABS;ABS;PEOPLE 125 ABS;2018;14667;1500;2290;790;8255LCB;e6619494-19df-4eab-9467-452352711a8d;30/10/2023
KYMCO;PEOPLE 125;125;PEOPLE 125;NO;PEOPLE 125 ;2021;14900;1500;2290;790;1902LSZ;e6619494-19df-4eab-9467-452352711a8d;04/03/2024
KYMCO;PEOPLE 125;125;PEOPLE 125;NO;PEOPLE 125 ;2019;7100;1600;2290;690;8038KSV;e6619494-19df-4eab-9467-452352711a8d;12/04/2024
KYMCO;PEOPLE 125;125;PEOPLE 125;NO;PEOPLE 125 ;2021;13180;1245;2290;1045;3426LRD;e6619494-19df-4eab-9467-452352711a8d;31/05/2024
KYMCO;PEOPLE 125;125;PEOPLE 125;;;2021;7505;1250;2299;1049;0595LTB;e6619494-19df-4eab-9467-452352711a8d;31/10/2024
KYMCO;PEOPLE 125;125;PEOPLE 125;NO;PEOPLE 125 ;2021;6345;1500;2390;890;1418LNX;e6619494-19df-4eab-9467-452352711a8d;15/04/2024
KYMCO;PEOPLE 125;125;PEOPLE 125 S ABS;ABS;PEOPLE 125 ABS;2020;3300;1800;2490;690;3889LLP;e6619494-19df-4eab-9467-452352711a8d;30/05/2023
KYMCO;PEOPLE 125;125;PEOPLE 125 S ABS;ABS;PEOPLE 125 ABS;2020;2390;1530;2490;960;1623LLB;e6619494-19df-4eab-9467-452352711a8d;02/06/2023
KYMCO;PEOPLE 125;125;PEOPLE 125;;;2022;11416;1530;2490;960;7948LYB;e6619494-19df-4eab-9467-452352711a8d;05/09/2024
KYMCO;PEOPLE 125;125;PEOPLE 125 S ABS;ABS;PEOPLE 125 ABS;2020;7703;1800;2590;790;1280LJG;e6619494-19df-4eab-9467-452352711a8d;12/06/2023
KYMCO;PEOPLE 125;125;PEOPLE 125 S ABS;ABS;PEOPLE 125 ABS;2022;2300;2045;2740;695;3044LYM;e6619494-19df-4eab-9467-452352711a8d;13/12/2023
KYMCO;PEOPLE 125;125;PEOPLE 125 S ABS;ABS;PEOPLE 125 ABS;2022;2300;2045;2740;695;3044LYM;e6619494-19df-4eab-9467-452352711a8d;13/12/2023
KYMCO;PEOPLE 125;125;PEOPLE 125;NO;PEOPLE 125 ;2021;1999;2100;2790;690;3732LSK;e6619494-19df-4eab-9467-452352711a8d;12/01/2024
KYMCO;PEOPLE 125;125;PEOPLE 125 S ABS;ABS;PEOPLE 125 ABS;2022;796;1880;2890;1010;8925LXD;e6619494-19df-4eab-9467-452352711a8d;07/08/2023
KYMCO;PEOPLE 125;125;PEOPLE 125 S ABS;ABS;PEOPLE 125 ABS;2022;2000;2200;2890;690;3646MBF;e6619494-19df-4eab-9467-452352711a8d;25/10/2023
KYMCO;PEOPLE 125;125;PEOPLE 125;NO;PEOPLE 125 ;2022;2000;2200;2890;690;3646MBF;e6619494-19df-4eab-9467-452352711a8d;10/01/2024
KYMCO;PEOPLE 50;49;PEOPLE 50;NO;PEOPLE 50 ;2008;25512;300;1140;840;C8319BTP;ZZZZZZZ;22/04/2024
KYMCO;PEOPLE 50;50;PEOPLE 50 S;NO;PEOPLE 50 ;2014;20000;100;1190;1090;C6104BVV;ZZZZZZZ;06/06/2023
KYMCO;PEOPLE 50;49;PEOPLE 50;;;2016;14259;500;1390;890;C0513BVY;ZZZZZZZ;19/08/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125;;;2019;32749;1953;1100;-853;5769KWD;2ed4aff7-4159-4822-930e-ed26e21b697c;14/11/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125;;;2020;18907;2200;1250;-950;9820LHZ;2ed4aff7-4159-4822-930e-ed26e21b697c;14/11/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125I ABS;ABS;SUPER DINK 125 ABS;2012;60000;215;1390;1175;3069HMD;2ed4aff7-4159-4822-930e-ed26e21b697c;18/05/2023
KYMCO;SUPER DINK 125;125;Superdink 125i ;NO;SUPER DINK 125 ;2016;19200;1000;1400;400;8170JRP;2ed4aff7-4159-4822-930e-ed26e21b697c;23/05/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;NO;SUPER DINK 125 ;2016;47100;800;1440;640;4484JNW;2ed4aff7-4159-4822-930e-ed26e21b697c;19/03/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;NO;SUPER DINK 125 ;2010;19000;845;1440;595;1080GSY;2ed4aff7-4159-4822-930e-ed26e21b697c;09/04/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;NO;SUPER DINK 125 ;2012;36800;1400;1440;40;4842HJX;2ed4aff7-4159-4822-930e-ed26e21b697c;16/04/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;NO;SUPER DINK 125 ;2014;32534;1000;1440;440;2447HZD;2ed4aff7-4159-4822-930e-ed26e21b697c;28/06/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;;;2009;18091;750;1440;690;1377GPC;2ed4aff7-4159-4822-930e-ed26e21b697c;13/08/2024
KYMCO;SUPER DINK 125;125;Superdink 125i ;NO;SUPER DINK 125 ;2010;30000;1000;1450;450;8470GXF;2ed4aff7-4159-4822-930e-ed26e21b697c;20/04/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2016;11200;1045;1450;405;1900JVN;2ed4aff7-4159-4822-930e-ed26e21b697c;08/05/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125I 2014;NO;SUPER DINK 125 ;2014;25000;1000;1450;450;5028HYP;2ed4aff7-4159-4822-930e-ed26e21b697c;15/06/2023
KYMCO;SUPER DINK 125;125;Superdink 125;NO;SUPER DINK 125 ;2015;39171;650;1490;840;8145JDJ;2ed4aff7-4159-4822-930e-ed26e21b697c;04/05/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125 ABS;ABS;SUPER DINK 125 ABS;2016;37000;250;1490;1240;5058JTF;2ed4aff7-4159-4822-930e-ed26e21b697c;19/09/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;NO;SUPER DINK 125 ;2011;22698;700;1490;790;3224HCR;2ed4aff7-4159-4822-930e-ed26e21b697c;18/07/2024
KYMCO;SUPER DINK 125;125;Superdink 125;NO;SUPER DINK 125 ;2016;30000;1200;1550;350;3851JMD;2ed4aff7-4159-4822-930e-ed26e21b697c;20/04/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;NO;SUPER DINK 125 ;2013;13392;1400;1590;190;3488HKK;2ed4aff7-4159-4822-930e-ed26e21b697c;10/01/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125I 2009;NO;SUPER DINK 125 ;2016;45200;600;1690;1090;6449JLR;2ed4aff7-4159-4822-930e-ed26e21b697c;10/07/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;NO;SUPER DINK 125 ;2015;40100;730;1690;960;4209JDZ;2ed4aff7-4159-4822-930e-ed26e21b697c;31/01/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;NO;SUPER DINK 125 ;2014;34170;430;1690;1260;3119HVS;2ed4aff7-4159-4822-930e-ed26e21b697c;13/05/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;;;2015;34646;700;1690;990;5175JFX;2ed4aff7-4159-4822-930e-ed26e21b697c;31/08/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125;;;2016;27081;1400;1740;340;0247JNG;2ed4aff7-4159-4822-930e-ed26e21b697c;09/10/2024
KYMCO;SUPER DINK 125;125;Súper Dink 125i 125i;NO;SUPER DINK 125 ;2016;17500;1350;1750;400;3864JPN;2ed4aff7-4159-4822-930e-ed26e21b697c;20/04/2023
KYMCO;SUPER DINK 125;125;Superdink 125i 125;NO;SUPER DINK 125 ;2015;44294;830;1790;960;9070JCM;2ed4aff7-4159-4822-930e-ed26e21b697c;18/04/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125I ABS;ABS;SUPER DINK 125 ABS;2014;41100;800;1790;990;1652HYN;2ed4aff7-4159-4822-930e-ed26e21b697c;20/06/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;NO;SUPER DINK 125 ;2010;25000;300;1790;1490;6488GYY;2ed4aff7-4159-4822-930e-ed26e21b697c;10/01/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;;;2014;27372;750;1790;1040;1492HXD;2ed4aff7-4159-4822-930e-ed26e21b697c;02/10/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;;;2013;29196;1080;1799;719;3854HRF;2ed4aff7-4159-4822-930e-ed26e21b697c;15/10/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2014;14000;1400;1800;400;2867HSW;2ed4aff7-4159-4822-930e-ed26e21b697c;21/03/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2014;7566;1400;1850;450;2056HZD;2ed4aff7-4159-4822-930e-ed26e21b697c;20/04/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2014;15300;800;1890;1090;9169HXX;2ed4aff7-4159-4822-930e-ed26e21b697c;27/01/2023
KYMCO;SUPER DINK 125;125;125 Súper Dink Nada;NO;SUPER DINK 125 ;2013;30200;900;1890;990;2568HSC;2ed4aff7-4159-4822-930e-ed26e21b697c;09/03/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2017;50000;745;1890;1145;8582JYG;2ed4aff7-4159-4822-930e-ed26e21b697c;24/04/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125I ABS;ABS;SUPER DINK 125 ABS;2015;31000;650;1890;1240;8340JCS;2ed4aff7-4159-4822-930e-ed26e21b697c;22/06/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125I ABS;ABS;SUPER DINK 125 ABS;2013;21000;630;1890;1260;9656HTB;2ed4aff7-4159-4822-930e-ed26e21b697c;04/08/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2018;53040;1603;1890;287;4358KLP;2ed4aff7-4159-4822-930e-ed26e21b697c;15/05/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;NO;SUPER DINK 125 ;2016;14550;1100;1890;790;4632JNB;2ed4aff7-4159-4822-930e-ed26e21b697c;18/06/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2013;30800;1000;1890;890;2746HPP;2ed4aff7-4159-4822-930e-ed26e21b697c;28/06/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125;;;2018;50360;1200;1890;690;8939KHK;2ed4aff7-4159-4822-930e-ed26e21b697c;30/09/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125 ABS;ABS;SUPER DINK 125 ABS;2015;15300;1500;1900;400;6641JHX;2ed4aff7-4159-4822-930e-ed26e21b697c;08/06/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2019;24747;1048;1940;892;4520LDG;2ed4aff7-4159-4822-930e-ed26e21b697c;22/04/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;NO;SUPER DINK 125 ;2016;24300;1200;1940;740;9310JTS;2ed4aff7-4159-4822-930e-ed26e21b697c;26/04/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;NO;SUPER DINK 125 ;2016;22764;1300;1940;640;6878JVB;2ed4aff7-4159-4822-930e-ed26e21b697c;06/05/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2015;12699;1500;1950;450;8500JGY;2ed4aff7-4159-4822-930e-ed26e21b697c;07/02/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2010;33948;600;1990;1390;6717GWN;2ed4aff7-4159-4822-930e-ed26e21b697c;09/02/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2012;17000;1000;1990;990;0307HMG;2ed4aff7-4159-4822-930e-ed26e21b697c;21/02/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2012;31000;1100;1990;890;8764HLV;2ed4aff7-4159-4822-930e-ed26e21b697c;02/03/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2014;33500;900;1990;1090;5188HWB;2ed4aff7-4159-4822-930e-ed26e21b697c;20/03/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2013;24000;1000;1990;990;5080GYN;2ed4aff7-4159-4822-930e-ed26e21b697c;29/03/2023
KYMCO;SUPER DINK 125;125;Superdink 125i S;NO;SUPER DINK 125 ;2011;35000;650;1990;1340;4842HJX;2ed4aff7-4159-4822-930e-ed26e21b697c;17/04/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2010;36400;1000;1990;990;3130GZD;2ed4aff7-4159-4822-930e-ed26e21b697c;25/04/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125 i;NO;SUPER DINK 125 ;2010;38000;745;1990;1245;6831GZJ;2ed4aff7-4159-4822-930e-ed26e21b697c;13/06/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2015;26000;1000;1990;990;8410JGD;2ed4aff7-4159-4822-930e-ed26e21b697c;19/09/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125I ABS;ABS;SUPER DINK 125 ABS;2016;40000;800;1990;1190;0984JTD;2ed4aff7-4159-4822-930e-ed26e21b697c;20/09/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;NO;SUPER DINK 125 ;2015;30383;1200;1990;790;2871JFN;2ed4aff7-4159-4822-930e-ed26e21b697c;28/06/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;;;2018;23997;1300;1990;690;7268KMZ;2ed4aff7-4159-4822-930e-ed26e21b697c;23/09/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125;;;2019;24165;1400;2040;640;7107KWV;2ed4aff7-4159-4822-930e-ed26e21b697c;16/08/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;;;2019;26109;1110;2040;930;9784LCJ;2ed4aff7-4159-4822-930e-ed26e21b697c;30/08/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2014;8679;1230;2090;860;7727HWX;2ed4aff7-4159-4822-930e-ed26e21b697c;18/09/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;NO;SUPER DINK 125 ;2016;10446;1350;2090;740;3649JTZ;2ed4aff7-4159-4822-930e-ed26e21b697c;17/07/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;;;2012;17858;1100;2090;990;9522HJH;2ed4aff7-4159-4822-930e-ed26e21b697c;04/09/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2020;18130;2030;2140;110;4740LDX;2ed4aff7-4159-4822-930e-ed26e21b697c;07/03/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2011;25926;1050;2190;1140;6817HDV;2ed4aff7-4159-4822-930e-ed26e21b697c;09/02/2023
KYMCO;SUPER DINK 125;125;SUPERDINK 125I;NO;SUPER DINK 125 ;2012;37000;900;2190;1290;8564HLP;2ed4aff7-4159-4822-930e-ed26e21b697c;09/06/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125 ABS;ABS;SUPER DINK 125 ABS;2018;25000;2000;2190;190;7398KLS;2ed4aff7-4159-4822-930e-ed26e21b697c;12/06/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125I 2009;NO;SUPER DINK 125 ;2011;19500;1030;2190;1160;0545HDY;2ed4aff7-4159-4822-930e-ed26e21b697c;10/07/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125I ABS;ABS;SUPER DINK 125 ABS;2016;12000;1030;2190;1160;8220JVM;2ed4aff7-4159-4822-930e-ed26e21b697c;14/07/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125 ABS;ABS;SUPER DINK 125 ABS;2016;16000;1200;2190;990;9225JTZ;2ed4aff7-4159-4822-930e-ed26e21b697c;18/07/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125 ABS;ABS;SUPER DINK 125 ABS;2016;6685;1180;2190;1010;2680JST;2ed4aff7-4159-4822-930e-ed26e21b697c;30/08/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125I 2009;NO;SUPER DINK 125 ;2014;8078;1350;2190;840;0170HVT;2ed4aff7-4159-4822-930e-ed26e21b697c;26/09/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125I 2016;NO;SUPER DINK 125 ;2015;17031;1100;2190;1090;4946JDZ;2ed4aff7-4159-4822-930e-ed26e21b697c;29/09/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125I 2009;NO;SUPER DINK 125 ;2015;17000;1030;2190;1160;2871JFN;2ed4aff7-4159-4822-930e-ed26e21b697c;05/10/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2020;33000;1500;2190;690;9819LGW;2ed4aff7-4159-4822-930e-ed26e21b697c;12/03/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125I;NO;SUPER DINK 125 ;2015;17100;1500;2196;696;7133JJF;2ed4aff7-4159-4822-930e-ed26e21b697c;27/05/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125 ABS;ABS;SUPER DINK 125 ABS;2018;18000;1700;2240;540;5354KMC;2ed4aff7-4159-4822-930e-ed26e21b697c;19/12/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125 ABS;ABS;SUPER DINK 125 ABS;2018;18000;1700;2240;540;5354KMC;2ed4aff7-4159-4822-930e-ed26e21b697c;19/12/2023
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2021;30460;1500;2240;740;4660LPL;2ed4aff7-4159-4822-930e-ed26e21b697c;18/06/2024
KYMCO;SUPER DINK 125;125;SUPER DINK 125;NO;SUPER DINK 125 ;2019;32749;1953;2240;287;5769KWD;2ed4aff7-4159-4822-930e-ed26e21b697c;29/07/2024
